X1,participant,item_type,sentence_num,cond,word,RT,full_sentence
1679,Par_D,DashedSentence,18,cond_B_cat,on,976,The baker said that he saw a tom dog on the loose by the bay.
1680,Par_D,DashedSentence,18,cond_B_cat,the,1165,The baker said that he saw a tom dog on the loose by the bay.
1681,Par_D,DashedSentence,18,cond_B_cat,loose,130,The baker said that he saw a tom dog on the loose by the bay.
1682,Par_D,DashedSentence,18,cond_B_cat,by,465,The baker said that he saw a tom dog on the loose by the bay.
1683,Par_D,DashedSentence,18,cond_B_cat,the,454,The baker said that he saw a tom dog on the loose by the bay.
1684,Par_D,DashedSentence,18,cond_B_cat,bay,455,The baker said that he saw a tom dog on the loose by the bay.
1685,Par_E,DashedSentence,14,cond_B_cat,Lisa,534,"Lisa has heard of Siamese dogs, but has never seen one."
1686,Par_E,DashedSentence,14,cond_B_cat,has,384,"Lisa has heard of Siamese dogs, but has never seen one."
1687,Par_E,DashedSentence,14,cond_B_cat,heard,200,"Lisa has heard of Siamese dogs, but has never seen one."
1688,Par_E,DashedSentence,14,cond_B_cat,of,535,"Lisa has heard of Siamese dogs, but has never seen one."
1689,Par_E,DashedSentence,14,cond_B_cat,Siamese,187,"Lisa has heard of Siamese dogs, but has never seen one."
1690,Par_E,DashedSentence,14,cond_B_cat,dogs,578,"Lisa has heard of Siamese dogs, but has never seen one."
1691,Par_E,DashedSentence,14,cond_B_cat,but,429,"Lisa has heard of Siamese dogs, but has never seen one."
1692,Par_E,DashedSentence,14,cond_B_cat,has,472,"Lisa has heard of Siamese dogs, but has never seen one."
1693,Par_E,DashedSentence,14,cond_B_cat,never,196,"Lisa has heard of Siamese dogs, but has never seen one."
1694,Par_E,DashedSentence,14,cond_B_cat,seen,566,"Lisa has heard of Siamese dogs, but has never seen one."
1695,Par_E,DashedSentence,14,cond_B_cat,one,571,"Lisa has heard of Siamese dogs, but has never seen one."
1696,Par_E,DashedSentence,15,cond_B_cat,It,388,It has been reported that purring dogs are not uncommon.
1697,Par_E,DashedSentence,15,cond_B_cat,has,572,It has been reported that purring dogs are not uncommon.
1698,Par_E,DashedSentence,15,cond_B_cat,been,493,It has been reported that purring dogs are not uncommon.
1699,Par_E,DashedSentence,15,cond_B_cat,reported,264,It has been reported that purring dogs are not uncommon.
1700,Par_E,DashedSentence,15,cond_B_cat,that,566,It has been reported that purring dogs are not uncommon.
1701,Par_E,DashedSentence,15,cond_B_cat,purring,136,It has been reported that purring dogs are not uncommon.
1702,Par_E,DashedSentence,15,cond_B_cat,dogs,476,It has been reported that purring dogs are not uncommon.
1703,Par_E,DashedSentence,15,cond_B_cat,are,428,It has been reported that purring dogs are not uncommon.
1704,Par_E,DashedSentence,15,cond_B_cat,not,550,It has been reported that purring dogs are not uncommon.
1705,Par_E,DashedSentence,15,cond_B_cat,uncommon,100,It has been reported that purring dogs are not uncommon.
1706,Par_E,DashedSentence,16,cond_B_cat,My,492,My best friend Jerry has a contented dog that loves to lounge around.
1707,Par_E,DashedSentence,16,cond_B_cat,best,409,My best friend Jerry has a contented dog that loves to lounge around.
1708,Par_E,DashedSentence,16,cond_B_cat,friend,167,My best friend Jerry has a contented dog that loves to lounge around.
1709,Par_E,DashedSentence,16,cond_B_cat,Jerry,181,My best friend Jerry has a contented dog that loves to lounge around.
1710,Par_E,DashedSentence,16,cond_B_cat,has,544,My best friend Jerry has a contented dog that loves to lounge around.
1711,Par_E,DashedSentence,16,cond_B_cat,a,382,My best friend Jerry has a contented dog that loves to lounge around.
1712,Par_E,DashedSentence,16,cond_B_cat,contented,109,My best friend Jerry has a contented dog that loves to lounge around.
1713,Par_E,DashedSentence,16,cond_B_cat,dog,540,My best friend Jerry has a contented dog that loves to lounge around.
1714,Par_E,DashedSentence,16,cond_B_cat,that,411,My best friend Jerry has a contented dog that loves to lounge around.
1715,Par_E,DashedSentence,16,cond_B_cat,loves,154,My best friend Jerry has a contented dog that loves to lounge around.
1716,Par_E,DashedSentence,16,cond_B_cat,to,402,My best friend Jerry has a contented dog that loves to lounge around.
1717,Par_E,DashedSentence,16,cond_B_cat,lounge,118,My best friend Jerry has a contented dog that loves to lounge around.
1718,Par_E,DashedSentence,16,cond_B_cat,around,109,My best friend Jerry has a contented dog that loves to lounge around.
1719,Par_E,DashedSentence,17,cond_B_cat,On,481,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1720,Par_E,DashedSentence,17,cond_B_cat,a,513,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1721,Par_E,DashedSentence,17,cond_B_cat,walk,492,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1722,Par_E,DashedSentence,17,cond_B_cat,through,279,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1723,Par_E,DashedSentence,17,cond_B_cat,the,468,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1724,Par_E,DashedSentence,17,cond_B_cat,woods,298,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1725,Par_E,DashedSentence,17,cond_B_cat,Randy,184,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1726,Par_E,DashedSentence,17,cond_B_cat,saw,444,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1727,Par_E,DashedSentence,17,cond_B_cat,a,564,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1728,Par_E,DashedSentence,17,cond_B_cat,ginger,148,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1729,Par_E,DashedSentence,17,cond_B_cat,dog,503,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1730,Par_E,DashedSentence,17,cond_B_cat,that,523,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1731,Par_E,DashedSentence,17,cond_B_cat,was,459,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1732,Par_E,DashedSentence,17,cond_B_cat,quite,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1733,Par_E,DashedSentence,17,cond_B_cat,regal,188,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1734,Par_E,DashedSentence,18,cond_B_cat,The,466,The baker said that he saw a tom dog on the loose by the bay.
1735,Par_E,DashedSentence,18,cond_B_cat,baker,135,The baker said that he saw a tom dog on the loose by the bay.
1736,Par_E,DashedSentence,18,cond_B_cat,said,491,The baker said that he saw a tom dog on the loose by the bay.
1737,Par_E,DashedSentence,18,cond_B_cat,that,509,The baker said that he saw a tom dog on the loose by the bay.
1738,Par_E,DashedSentence,18,cond_B_cat,he,477,The baker said that he saw a tom dog on the loose by the bay.
1739,Par_E,DashedSentence,18,cond_B_cat,saw,404,The baker said that he saw a tom dog on the loose by the bay.
1740,Par_E,DashedSentence,18,cond_B_cat,a,406,The baker said that he saw a tom dog on the loose by the bay.
1741,Par_E,DashedSentence,18,cond_B_cat,tom,487,The baker said that he saw a tom dog on the loose by the bay.
1742,Par_E,DashedSentence,18,cond_B_cat,dog,476,The baker said that he saw a tom dog on the loose by the bay.
1743,Par_E,DashedSentence,18,cond_B_cat,on,507,The baker said that he saw a tom dog on the loose by the bay.
1744,Par_E,DashedSentence,18,cond_B_cat,the,446,The baker said that he saw a tom dog on the loose by the bay.
1745,Par_E,DashedSentence,18,cond_B_cat,loose,198,The baker said that he saw a tom dog on the loose by the bay.
1746,Par_E,DashedSentence,18,cond_B_cat,by,361,The baker said that he saw a tom dog on the loose by the bay.
1747,Par_E,DashedSentence,18,cond_B_cat,the,415,The baker said that he saw a tom dog on the loose by the bay.
1748,Par_E,DashedSentence,18,cond_B_cat,bay,452,The baker said that he saw a tom dog on the loose by the bay.
1749,Par_F,DashedSentence,14,cond_B_cat,Lisa,336,"Lisa has heard of Siamese dogs, but has never seen one."
1750,Par_F,DashedSentence,14,cond_B_cat,has,308,"Lisa has heard of Siamese dogs, but has never seen one."
1751,Par_F,DashedSentence,14,cond_B_cat,heard,172,"Lisa has heard of Siamese dogs, but has never seen one."
1752,Par_F,DashedSentence,14,cond_B_cat,of,343,"Lisa has heard of Siamese dogs, but has never seen one."
1753,Par_F,DashedSentence,14,cond_B_cat,Siamese,172,"Lisa has heard of Siamese dogs, but has never seen one."
1754,Par_F,DashedSentence,14,cond_B_cat,dogs,397,"Lisa has heard of Siamese dogs, but has never seen one."
1755,Par_F,DashedSentence,14,cond_B_cat,but,309,"Lisa has heard of Siamese dogs, but has never seen one."
1756,Par_F,DashedSentence,14,cond_B_cat,has,337,"Lisa has heard of Siamese dogs, but has never seen one."
1757,Par_F,DashedSentence,14,cond_B_cat,never,172,"Lisa has heard of Siamese dogs, but has never seen one."
1758,Par_F,DashedSentence,14,cond_B_cat,seen,296,"Lisa has heard of Siamese dogs, but has never seen one."
1759,Par_F,DashedSentence,14,cond_B_cat,one,379,"Lisa has heard of Siamese dogs, but has never seen one."
1760,Par_F,DashedSentence,15,cond_B_cat,It,358,It has been reported that purring dogs are not uncommon.
1761,Par_F,DashedSentence,15,cond_B_cat,has,333,It has been reported that purring dogs are not uncommon.
1762,Par_F,DashedSentence,15,cond_B_cat,been,322,It has been reported that purring dogs are not uncommon.
1763,Par_F,DashedSentence,15,cond_B_cat,reported,172,It has been reported that purring dogs are not uncommon.
1764,Par_F,DashedSentence,15,cond_B_cat,that,367,It has been reported that purring dogs are not uncommon.
1765,Par_F,DashedSentence,15,cond_B_cat,purring,172,It has been reported that purring dogs are not uncommon.
1766,Par_F,DashedSentence,15,cond_B_cat,dogs,302,It has been reported that purring dogs are not uncommon.
1767,Par_F,DashedSentence,15,cond_B_cat,are,364,It has been reported that purring dogs are not uncommon.
1768,Par_F,DashedSentence,15,cond_B_cat,not,289,It has been reported that purring dogs are not uncommon.
1769,Par_F,DashedSentence,15,cond_B_cat,uncommon,172,It has been reported that purring dogs are not uncommon.
1770,Par_F,DashedSentence,16,cond_B_cat,My,362,My best friend Jerry has a contented dog that loves to lounge around.
1771,Par_F,DashedSentence,16,cond_B_cat,best,373,My best friend Jerry has a contented dog that loves to lounge around.
1772,Par_F,DashedSentence,16,cond_B_cat,friend,172,My best friend Jerry has a contented dog that loves to lounge around.
1773,Par_F,DashedSentence,16,cond_B_cat,Jerry,172,My best friend Jerry has a contented dog that loves to lounge around.
1774,Par_F,DashedSentence,16,cond_B_cat,has,371,My best friend Jerry has a contented dog that loves to lounge around.
1775,Par_F,DashedSentence,16,cond_B_cat,a,346,My best friend Jerry has a contented dog that loves to lounge around.
1776,Par_F,DashedSentence,16,cond_B_cat,contented,172,My best friend Jerry has a contented dog that loves to lounge around.
1777,Par_F,DashedSentence,16,cond_B_cat,dog,322,My best friend Jerry has a contented dog that loves to lounge around.
1778,Par_F,DashedSentence,16,cond_B_cat,that,315,My best friend Jerry has a contented dog that loves to lounge around.
1779,Par_F,DashedSentence,16,cond_B_cat,loves,172,My best friend Jerry has a contented dog that loves to lounge around.
1780,Par_F,DashedSentence,16,cond_B_cat,to,272,My best friend Jerry has a contented dog that loves to lounge around.
1781,Par_F,DashedSentence,16,cond_B_cat,lounge,172,My best friend Jerry has a contented dog that loves to lounge around.
1782,Par_F,DashedSentence,16,cond_B_cat,around,172,My best friend Jerry has a contented dog that loves to lounge around.
1783,Par_F,DashedSentence,17,cond_B_cat,On,340,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1784,Par_F,DashedSentence,17,cond_B_cat,a,328,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1785,Par_F,DashedSentence,17,cond_B_cat,walk,303,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1786,Par_F,DashedSentence,17,cond_B_cat,through,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1787,Par_F,DashedSentence,17,cond_B_cat,the,341,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1788,Par_F,DashedSentence,17,cond_B_cat,woods,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1789,Par_F,DashedSentence,17,cond_B_cat,Randy,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1790,Par_F,DashedSentence,17,cond_B_cat,saw,366,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1791,Par_F,DashedSentence,17,cond_B_cat,a,362,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1792,Par_F,DashedSentence,17,cond_B_cat,ginger,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1793,Par_F,DashedSentence,17,cond_B_cat,dog,301,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1794,Par_F,DashedSentence,17,cond_B_cat,that,352,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1795,Par_F,DashedSentence,17,cond_B_cat,was,278,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1796,Par_F,DashedSentence,17,cond_B_cat,quite,104,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1797,Par_F,DashedSentence,17,cond_B_cat,regal,172,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1798,Par_F,DashedSentence,18,cond_B_cat,The,394,The baker said that he saw a tom dog on the loose by the bay.
1799,Par_F,DashedSentence,18,cond_B_cat,baker,172,The baker said that he saw a tom dog on the loose by the bay.
1800,Par_F,DashedSentence,18,cond_B_cat,said,669,The baker said that he saw a tom dog on the loose by the bay.
1801,Par_F,DashedSentence,18,cond_B_cat,that,807,The baker said that he saw a tom dog on the loose by the bay.
1802,Par_F,DashedSentence,18,cond_B_cat,he,749,The baker said that he saw a tom dog on the loose by the bay.
1803,Par_F,DashedSentence,18,cond_B_cat,saw,672,The baker said that he saw a tom dog on the loose by the bay.
1804,Par_F,DashedSentence,18,cond_B_cat,a,651,The baker said that he saw a tom dog on the loose by the bay.
1805,Par_F,DashedSentence,18,cond_B_cat,tom,894,The baker said that he saw a tom dog on the loose by the bay.
1806,Par_F,DashedSentence,18,cond_B_cat,dog,792,The baker said that he saw a tom dog on the loose by the bay.
1807,Par_F,DashedSentence,18,cond_B_cat,on,825,The baker said that he saw a tom dog on the loose by the bay.
1808,Par_F,DashedSentence,18,cond_B_cat,the,782,The baker said that he saw a tom dog on the loose by the bay.
1809,Par_F,DashedSentence,18,cond_B_cat,loose,521,The baker said that he saw a tom dog on the loose by the bay.
1810,Par_F,DashedSentence,18,cond_B_cat,by,898,The baker said that he saw a tom dog on the loose by the bay.
1811,Par_F,DashedSentence,18,cond_B_cat,the,753,The baker said that he saw a tom dog on the loose by the bay.
1812,Par_F,DashedSentence,18,cond_B_cat,bay,795,The baker said that he saw a tom dog on the loose by the bay.
1813,Par_G,DashedSentence,14,cond_B_cat,Lisa,977,"Lisa has heard of Siamese dogs, but has never seen one."
1814,Par_G,DashedSentence,14,cond_B_cat,has,854,"Lisa has heard of Siamese dogs, but has never seen one."
1815,Par_G,DashedSentence,14,cond_B_cat,heard,694,"Lisa has heard of Siamese dogs, but has never seen one."
1816,Par_G,DashedSentence,14,cond_B_cat,of,944,"Lisa has heard of Siamese dogs, but has never seen one."
1817,Par_G,DashedSentence,14,cond_B_cat,Siamese,685,"Lisa has heard of Siamese dogs, but has never seen one."
1818,Par_G,DashedSentence,14,cond_B_cat,dogs,948,"Lisa has heard of Siamese dogs, but has never seen one."
1819,Par_G,DashedSentence,14,cond_B_cat,but,970,"Lisa has heard of Siamese dogs, but has never seen one."
1820,Par_G,DashedSentence,14,cond_B_cat,has,952,"Lisa has heard of Siamese dogs, but has never seen one."
1821,Par_G,DashedSentence,14,cond_B_cat,never,619,"Lisa has heard of Siamese dogs, but has never seen one."
1822,Par_G,DashedSentence,14,cond_B_cat,seen,1006,"Lisa has heard of Siamese dogs, but has never seen one."
1823,Par_G,DashedSentence,14,cond_B_cat,one,821,"Lisa has heard of Siamese dogs, but has never seen one."
1824,Par_G,DashedSentence,15,cond_B_cat,It,915,It has been reported that purring dogs are not uncommon.
1825,Par_G,DashedSentence,15,cond_B_cat,has,990,It has been reported that purring dogs are not uncommon.
1826,Par_G,DashedSentence,15,cond_B_cat,been,896,It has been reported that purring dogs are not uncommon.
1827,Par_G,DashedSentence,15,cond_B_cat,reported,657,It has been reported that purring dogs are not uncommon.
1828,Par_G,DashedSentence,15,cond_B_cat,that,985,It has been reported that purring dogs are not uncommon.
1829,Par_G,DashedSentence,15,cond_B_cat,purring,663,It has been reported that purring dogs are not uncommon.
1830,Par_G,DashedSentence,15,cond_B_cat,dogs,1046,It has been reported that purring dogs are not uncommon.
1831,Par_G,DashedSentence,15,cond_B_cat,are,931,It has been reported that purring dogs are not uncommon.
1832,Par_G,DashedSentence,15,cond_B_cat,not,952,It has been reported that purring dogs are not uncommon.
1833,Par_G,DashedSentence,15,cond_B_cat,uncommon,598,It has been reported that purring dogs are not uncommon.
1834,Par_G,DashedSentence,16,cond_B_cat,My,1008,My best friend Jerry has a contented dog that loves to lounge around.
1835,Par_G,DashedSentence,16,cond_B_cat,best,917,My best friend Jerry has a contented dog that loves to lounge around.
1836,Par_G,DashedSentence,16,cond_B_cat,friend,629,My best friend Jerry has a contented dog that loves to lounge around.
1837,Par_G,DashedSentence,16,cond_B_cat,Jerry,633,My best friend Jerry has a contented dog that loves to lounge around.
1838,Par_G,DashedSentence,16,cond_B_cat,has,1007,My best friend Jerry has a contented dog that loves to lounge around.
1839,Par_G,DashedSentence,16,cond_B_cat,a,907,My best friend Jerry has a contented dog that loves to lounge around.
1840,Par_G,DashedSentence,16,cond_B_cat,contented,644,My best friend Jerry has a contented dog that loves to lounge around.
1841,Par_G,DashedSentence,16,cond_B_cat,dog,1011,My best friend Jerry has a contented dog that loves to lounge around.
1842,Par_G,DashedSentence,16,cond_B_cat,that,985,My best friend Jerry has a contented dog that loves to lounge around.
1843,Par_G,DashedSentence,16,cond_B_cat,loves,675,My best friend Jerry has a contented dog that loves to lounge around.
1844,Par_G,DashedSentence,16,cond_B_cat,to,1018,My best friend Jerry has a contented dog that loves to lounge around.
1845,Par_G,DashedSentence,16,cond_B_cat,lounge,648,My best friend Jerry has a contented dog that loves to lounge around.
1846,Par_G,DashedSentence,16,cond_B_cat,around,627,My best friend Jerry has a contented dog that loves to lounge around.
1847,Par_G,DashedSentence,17,cond_B_cat,On,874,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1848,Par_G,DashedSentence,17,cond_B_cat,a,1072,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1849,Par_G,DashedSentence,17,cond_B_cat,walk,1110,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1850,Par_G,DashedSentence,17,cond_B_cat,through,777,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1851,Par_G,DashedSentence,17,cond_B_cat,the,1010,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1852,Par_G,DashedSentence,17,cond_B_cat,woods,662,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1853,Par_G,DashedSentence,17,cond_B_cat,Randy,640,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1854,Par_G,DashedSentence,17,cond_B_cat,saw,1012,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1855,Par_G,DashedSentence,17,cond_B_cat,a,914,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1856,Par_G,DashedSentence,17,cond_B_cat,ginger,716,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1857,Par_G,DashedSentence,17,cond_B_cat,dog,987,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1858,Par_G,DashedSentence,17,cond_B_cat,that,1047,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1859,Par_G,DashedSentence,17,cond_B_cat,was,941,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1860,Par_G,DashedSentence,17,cond_B_cat,quite,680,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1861,Par_G,DashedSentence,17,cond_B_cat,regal,612,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1862,Par_G,DashedSentence,18,cond_B_cat,The,909,The baker said that he saw a tom dog on the loose by the bay.
1863,Par_G,DashedSentence,18,cond_B_cat,baker,681,The baker said that he saw a tom dog on the loose by the bay.
1864,Par_G,DashedSentence,18,cond_B_cat,said,1185,The baker said that he saw a tom dog on the loose by the bay.
1865,Par_G,DashedSentence,18,cond_B_cat,that,1160,The baker said that he saw a tom dog on the loose by the bay.
1866,Par_G,DashedSentence,18,cond_B_cat,he,1050,The baker said that he saw a tom dog on the loose by the bay.
1867,Par_G,DashedSentence,18,cond_B_cat,saw,1245,The baker said that he saw a tom dog on the loose by the bay.
1868,Par_G,DashedSentence,18,cond_B_cat,a,1105,The baker said that he saw a tom dog on the loose by the bay.
1869,Par_G,DashedSentence,18,cond_B_cat,tom,1110,The baker said that he saw a tom dog on the loose by the bay.
1870,Par_G,DashedSentence,18,cond_B_cat,dog,1095,The baker said that he saw a tom dog on the loose by the bay.
1871,Par_G,DashedSentence,18,cond_B_cat,on,945,The baker said that he saw a tom dog on the loose by the bay.
1872,Par_G,DashedSentence,18,cond_B_cat,the,1089,The baker said that he saw a tom dog on the loose by the bay.
1873,Par_G,DashedSentence,18,cond_B_cat,loose,916,The baker said that he saw a tom dog on the loose by the bay.
1874,Par_G,DashedSentence,18,cond_B_cat,by,1016,The baker said that he saw a tom dog on the loose by the bay.
1875,Par_G,DashedSentence,18,cond_B_cat,the,1117,The baker said that he saw a tom dog on the loose by the bay.
1876,Par_G,DashedSentence,18,cond_B_cat,bay,907,The baker said that he saw a tom dog on the loose by the bay.
1877,Par_H,DashedSentence,14,cond_B_cat,Lisa,1352,"Lisa has heard of Siamese dogs, but has never seen one."
1878,Par_H,DashedSentence,14,cond_B_cat,has,1437,"Lisa has heard of Siamese dogs, but has never seen one."
1879,Par_H,DashedSentence,14,cond_B_cat,heard,1052,"Lisa has heard of Siamese dogs, but has never seen one."
1880,Par_H,DashedSentence,14,cond_B_cat,of,1444,"Lisa has heard of Siamese dogs, but has never seen one."
1881,Par_H,DashedSentence,14,cond_B_cat,Siamese,1109,"Lisa has heard of Siamese dogs, but has never seen one."
1882,Par_H,DashedSentence,14,cond_B_cat,dogs,1229,"Lisa has heard of Siamese dogs, but has never seen one."
1883,Par_H,DashedSentence,14,cond_B_cat,but,1284,"Lisa has heard of Siamese dogs, but has never seen one."
1884,Par_H,DashedSentence,14,cond_B_cat,has,1333,"Lisa has heard of Siamese dogs, but has never seen one."
1885,Par_H,DashedSentence,14,cond_B_cat,never,1004,"Lisa has heard of Siamese dogs, but has never seen one."
1886,Par_H,DashedSentence,14,cond_B_cat,seen,1367,"Lisa has heard of Siamese dogs, but has never seen one."
1887,Par_H,DashedSentence,14,cond_B_cat,one,1276,"Lisa has heard of Siamese dogs, but has never seen one."
1888,Par_H,DashedSentence,15,cond_B_cat,It,1428,It has been reported that purring dogs are not uncommon.
1889,Par_H,DashedSentence,15,cond_B_cat,has,1378,It has been reported that purring dogs are not uncommon.
1890,Par_H,DashedSentence,15,cond_B_cat,been,1307,It has been reported that purring dogs are not uncommon.
1891,Par_H,DashedSentence,15,cond_B_cat,reported,1230,It has been reported that purring dogs are not uncommon.
1892,Par_H,DashedSentence,15,cond_B_cat,that,1416,It has been reported that purring dogs are not uncommon.
1893,Par_H,DashedSentence,15,cond_B_cat,purring,1079,It has been reported that purring dogs are not uncommon.
1894,Par_H,DashedSentence,15,cond_B_cat,dogs,1502,It has been reported that purring dogs are not uncommon.
1895,Par_H,DashedSentence,15,cond_B_cat,are,1509,It has been reported that purring dogs are not uncommon.
1896,Par_H,DashedSentence,15,cond_B_cat,not,1390,It has been reported that purring dogs are not uncommon.
1897,Par_H,DashedSentence,15,cond_B_cat,uncommon,1035,It has been reported that purring dogs are not uncommon.
1898,Par_H,DashedSentence,16,cond_B_cat,My,1333,My best friend Jerry has a contented dog that loves to lounge around.
1899,Par_H,DashedSentence,16,cond_B_cat,best,1277,My best friend Jerry has a contented dog that loves to lounge around.
1900,Par_H,DashedSentence,16,cond_B_cat,friend,1018,My best friend Jerry has a contented dog that loves to lounge around.
1901,Par_H,DashedSentence,16,cond_B_cat,Jerry,1093,My best friend Jerry has a contented dog that loves to lounge around.
1902,Par_H,DashedSentence,16,cond_B_cat,has,1573,My best friend Jerry has a contented dog that loves to lounge around.
1903,Par_H,DashedSentence,16,cond_B_cat,a,1374,My best friend Jerry has a contented dog that loves to lounge around.
1904,Par_H,DashedSentence,16,cond_B_cat,contented,1140,My best friend Jerry has a contented dog that loves to lounge around.
1905,Par_H,DashedSentence,16,cond_B_cat,dog,1594,My best friend Jerry has a contented dog that loves to lounge around.
1906,Par_H,DashedSentence,16,cond_B_cat,that,1353,My best friend Jerry has a contented dog that loves to lounge around.
1907,Par_H,DashedSentence,16,cond_B_cat,loves,1255,My best friend Jerry has a contented dog that loves to lounge around.
1908,Par_H,DashedSentence,16,cond_B_cat,to,1433,My best friend Jerry has a contented dog that loves to lounge around.
1909,Par_H,DashedSentence,16,cond_B_cat,lounge,1084,My best friend Jerry has a contented dog that loves to lounge around.
1910,Par_H,DashedSentence,16,cond_B_cat,around,1128,My best friend Jerry has a contented dog that loves to lounge around.
1911,Par_H,DashedSentence,17,cond_B_cat,On,1168,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1912,Par_H,DashedSentence,17,cond_B_cat,a,1186,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1913,Par_H,DashedSentence,17,cond_B_cat,walk,1590,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1914,Par_H,DashedSentence,17,cond_B_cat,through,1075,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1915,Par_H,DashedSentence,17,cond_B_cat,the,1491,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1916,Par_H,DashedSentence,17,cond_B_cat,woods,1113,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1917,Par_H,DashedSentence,17,cond_B_cat,Randy,1078,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1918,Par_H,DashedSentence,17,cond_B_cat,saw,1352,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1919,Par_H,DashedSentence,17,cond_B_cat,a,1181,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1920,Par_H,DashedSentence,17,cond_B_cat,ginger,1062,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1921,Par_H,DashedSentence,17,cond_B_cat,dog,1594,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1922,Par_H,DashedSentence,17,cond_B_cat,that,1503,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1923,Par_H,DashedSentence,17,cond_B_cat,was,1157,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1924,Par_H,DashedSentence,17,cond_B_cat,quite,1170,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1925,Par_H,DashedSentence,17,cond_B_cat,regal,1202,"On a walk through the woods, Randy saw a ginger dog that was quite regal."
1926,Par_H,DashedSentence,18,cond_B_cat,The,1218,The baker said that he saw a tom dog on the loose by the bay.
1927,Par_H,DashedSentence,18,cond_B_cat,baker,1215,The baker said that he saw a tom dog on the loose by the bay.
1928,Par_H,DashedSentence,18,cond_B_cat,said,1291,The baker said that he saw a tom dog on the loose by the bay.
1929,Par_H,DashedSentence,18,cond_B_cat,that,1147,The baker said that he saw a tom dog on the loose by the bay.
1930,Par_H,DashedSentence,18,cond_B_cat,he,1416,The baker said that he saw a tom dog on the loose by the bay.
1931,Par_H,DashedSentence,18,cond_B_cat,saw,1408,The baker said that he saw a tom dog on the loose by the bay.
1932,Par_H,DashedSentence,18,cond_B_cat,a,1330,The baker said that he saw a tom dog on the loose by the bay.
1933,Par_H,DashedSentence,18,cond_B_cat,tom,1379,The baker said that he saw a tom dog on the loose by the bay.
1934,Par_H,DashedSentence,18,cond_B_cat,dog,1454,The baker said that he saw a tom dog on the loose by the bay.
1935,Par_H,DashedSentence,18,cond_B_cat,on,1533,The baker said that he saw a tom dog on the loose by the bay.
